asn,description,total_ipv4,observed_bad_ipv4_unique,observed_bad_ipv4_weighted,abuse_ratio_unique_pct,abuse_ratio_weighted_pct,distinct_feeds,distinct_feed_families,maliciousness_score,confidence_score,category,operator_profile,operator_tags,recommended_action,spamhaus_asndrop_flag,community_bad_asn_flag,known_scanner_flag,score_density,score_volume,score_diversity,score_severity,score_persistence,score_routing,score_context_adjustment,routing_risk_score,rpki_risk_score,spamhaus_drop_ipv4_weighted,threatfox_ipport_recent_ipv4_weighted,urlhaus_recent_urls_ipv4_weighted,openphish_feed_ipv4_weighted,ripe_first_seen_utc,ripe_last_seen_utc,ripe_visibility_v4_pct,ripe_announced_prefixes_v4,ripe_announced_ipv4,ripe_observed_neighbours,ripe_rpki_total_prefixes_v4,ripe_rpki_prefixes_checked_v4,ripe_rpki_valid_prefixes_v4,ripe_rpki_invalid_asn_prefixes_v4,ripe_rpki_invalid_length_prefixes_v4,ripe_rpki_invalid_prefixes_v4,ripe_rpki_unknown_prefixes_v4,ripe_rpki_coverage_pct_v4,ripe_rpki_partial_flag,first_seen_utc,last_seen_utc,runs_seen_30d,days_observed_30d,reasons
AS211762,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS202302,UA - NETH-AS,3072,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS54497,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS140666,SG - ADPL-AS-AP ANY DIGITAL PTE. LTD.,67584,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS214357,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS197176,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-06-19T22:18:51.399555+00:00,2026-07-10T22:25:19.321862+00:00,4,4,Listed in Spamhaus ASN-DROP
AS401109,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS24567,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS327952,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS207088,US - ADOARD,512,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS132574,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS44386,RU - OZON-AS,2304,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS206535,MD - COLOCATION,256,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS206005,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS198189,GB - STEALTHVM,256,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-05-15T22:03:58.569583+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS133692,IN - FASTNET-AS-IN Fastnet Communication Pvt. Ltd.,1536,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS150036,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS24426,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS140184,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS141567,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS25288,NL - LIR-UKRAINE-AS,1792,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS213474,US - HOMELINE-AS,512,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS215474,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS199467,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-04-10T22:16:48.868158+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS59683,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS56291,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS150604,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS209883,MD - CHISINAU,256,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS400328,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS26173,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS214497,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS140941,PK - FULLTIMEHOSTING-AS-AP Full Time Hosting,256,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS212017,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS60974,BG - NAICOMS,768,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-04-10T22:16:48.868158+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS213897,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS150082,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS56584,Unknown,0,0,0,0.000000,0.000000,1,1,100,100,hard_block,bulletproof_or_privacy_hosting,bulletproof_or_privacy_hosting,hard_block,1,0,0,35,15,15,10,10,0,15,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in Spamhaus ASN-DROP
AS62468,US - HKCLOUDX,93440,65540,65541,70.141267,70.142337,2,2,73,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,35,15,8,9,6,0,0,0,0,65536,5,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-05-22T22:12:48.375147+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 65540 | Unique abuse ratio 70.141267% | Signals observed from 2 feeds | Signals span 2 feed families
AS132335,IN - LEAPSWITCH-IN-AS-AP LEAPSWITCH NETWORKS PRIVATE LIMITED,16128,7169,7169,44.450645,44.450645,2,2,73,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,35,15,8,9,6,0,0,0,0,7168,1,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 7169 | Unique abuse ratio 44.450645% | Signals observed from 2 feeds | Signals span 2 feed families
AS215659,RO - MOEMOEKYUN,2304,514,516,22.309028,22.395833,2,2,71,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,35,13,8,9,6,0,0,0,0,512,4,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-04-17T22:04:11.353018+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 514 | Unique abuse ratio 22.309028% | Signals observed from 2 feeds | Signals span 2 feed families
AS262287,BR - Latitude.sh LTDA,135168,56832,56832,42.045455,42.045455,2,2,70,75,high_risk_abused_hosting,community_edge_risk,community_edge_risk,challenge_or_rate_limit,0,1,0,35,15,8,6,6,0,0,0,0,56832,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Unique abusive IPv4 observed 56832 | Unique abuse ratio 42.045455% | Signals observed from 2 feeds | Signals span 2 feed families
AS20598,IL - CYBERSPACE-AS Autonomous System number for Cyber Space,60160,32768,35072,54.468085,58.297872,2,2,70,75,high_risk_abused_hosting,community_edge_risk,community_edge_risk,challenge_or_rate_limit,0,1,0,35,15,8,6,6,0,0,0,0,35072,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Unique abusive IPv4 observed 32768 | Unique abuse ratio 54.468085% | Signals observed from 2 feeds | Signals span 2 feed families
AS136897,HK - ENJOYVC-AS-AP Enjoyvc Cloud Group Limited.,37248,4098,4098,11.001933,11.001933,2,2,70,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,32,15,8,9,6,0,0,0,0,4096,2,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 4098 | Unique abuse ratio 11.001933% | Signals observed from 2 feeds | Signals span 2 feed families
AS45839,MY - SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd,25087,3329,3329,13.269821,13.269821,2,2,70,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,32,15,8,9,6,0,0,0,0,3328,1,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 3329 | Unique abuse ratio 13.269821% | Signals observed from 2 feeds | Signals span 2 feed families
AS4907,SG - BGPNETPTELTD-AS-AP BGPNET PTE. LTD.,25088,3073,3075,12.248884,12.256856,2,2,70,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,32,15,8,9,6,0,0,0,0,3072,3,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 3073 | Unique abuse ratio 12.248884% | Signals observed from 2 feeds | Signals span 2 feed families
AS42861,RU - FOTONTELECOM-TRANSIT-AS FOTONTELECOM ISP,3072,1024,1026,33.333333,33.398438,2,2,70,53,high_risk_access_network_abuse,access_isp_or_telco,access_isp_or_telco,challenge_or_rate_limit,0,0,0,35,15,8,8,4,0,0,0,0,1024,0,2,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-07-03T22:14:09.562619+00:00,2026-07-10T22:25:19.321862+00:00,2,2,Operator profile access_isp_or_telco | Unique abusive IPv4 observed 1024 | Unique abuse ratio 33.333333% | Signals observed from 2 feeds | Signals span 2 feed families
AS198584,DE - PIO-HOSTING,6400,512,568,8.000000,8.875000,3,3,69,80,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,28,13,12,10,6,0,0,0,0,512,6,50,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 512 | Unique abuse ratio 8.000000% | Signals observed from 3 feeds | Signals span 3 feed families
AS199428,ES - ALVARONAVAS,256,256,273,100.000000,106.640625,2,2,69,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,35,12,8,8,6,0,0,0,0,256,0,17,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-04-10T22:16:48.868158+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 256 | Unique abuse ratio 100.000000% | Signals observed from 2 feeds | Signals span 2 feed families
AS134451,ID - NME-INDONESIA-AS-AP NewMedia Express Pte Ltd,2304,512,512,22.222222,22.222222,2,2,68,75,high_risk_abused_hosting,community_edge_risk,community_edge_risk,challenge_or_rate_limit,0,1,0,35,13,8,6,6,0,0,0,0,512,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Unique abusive IPv4 observed 512 | Unique abuse ratio 22.222222% | Signals observed from 2 feeds | Signals span 2 feed families
AS201814,PL - MEVSPACE,18687,258,268,1.380639,1.434152,4,4,68,99,high_risk_abused_hosting,bulletproof_or_privacy_hosting,"bulletproof_or_privacy_hosting,community_edge_risk",challenge_or_rate_limit,0,1,0,20,12,15,10,6,0,5,0,0,256,1,11,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile bulletproof_or_privacy_hosting | Unique abusive IPv4 observed 258 | Unique abuse ratio 1.380639% | Signals observed from 4 feeds | Signals span 4 feed families
AS137409,AU - GSLNETWORKS-AS-AP GSL Networks Pty LTD,125696,6145,6145,4.888779,4.888779,3,3,67,90,high_risk_abused_hosting,community_edge_risk,community_edge_risk,challenge_or_rate_limit,0,1,0,24,15,12,10,6,0,0,0,0,6144,1,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Unique abusive IPv4 observed 6145 | Unique abuse ratio 4.888779% | Signals observed from 3 feeds | Signals span 3 feed families
AS154383,BD - ZWS-AS-AP ZORNTECH WEB SOLUTIONS,1792,257,257,14.341518,14.341518,2,2,67,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,32,12,8,9,6,0,0,0,0,256,1,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-06-05T22:09:58.573277+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 257 | Unique abuse ratio 14.341518% | Signals observed from 2 feeds | Signals span 2 feed families
AS14987,US - RETHEMHOSTING,1024,256,256,25.000000,25.000000,2,2,67,75,high_risk_abused_hosting,community_edge_risk,community_edge_risk,challenge_or_rate_limit,0,1,0,35,12,8,6,6,0,0,0,0,256,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Unique abusive IPv4 observed 256 | Unique abuse ratio 25.000000% | Signals observed from 2 feeds | Signals span 2 feed families
AS137718,"CN - VOLCANO-ENGINE Beijing Volcano Engine Technology Co., Ltd.",629760,32784,32786,5.205793,5.206110,2,2,66,65,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,28,15,8,9,6,0,0,0,0,32768,18,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 32784 | Unique abuse ratio 5.205793% | Signals observed from 2 feeds | Signals span 2 feed families
AS396356,US - LATITUDE-SH,230656,11524,11601,4.996185,5.029568,3,3,66,90,high_risk_abused_hosting,community_edge_risk,community_edge_risk,challenge_or_rate_limit,0,1,0,24,15,12,9,6,0,0,0,0,11520,0,81,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Listed in community edge-risk ASN dataset | Operator profile community_edge_risk | Unique abusive IPv4 observed 11524 | Unique abuse ratio 4.996185% | Signals observed from 3 feeds | Signals span 3 feed families
AS1341,US - ROCKWELLCOLLINS-AS,289536,65536,65536,22.634836,22.634836,1,1,65,50,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,35,15,4,5,6,0,0,0,0,65536,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 65536 | Unique abuse ratio 22.634836% | Signals observed from 1 feeds
AS327839,ZA - Woolworths,68608,65536,65536,95.522388,95.522388,1,1,65,50,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,35,15,4,5,6,0,0,0,0,65536,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 65536 | Unique abuse ratio 95.522388% | Signals observed from 1 feeds
AS17789,CN - CNCGROUP-SH-IDC CNCGROUP IP network of ShangHai IDC,65280,65280,65280,100.000000,100.000000,1,1,65,50,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,35,15,4,5,6,0,0,0,0,65280,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-03-20T08:46:48.782038+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 65280 | Unique abuse ratio 100.000000% | Signals observed from 1 feeds
AS22282,Unknown - COSMO-MAIN,36864,36864,36864,100.000000,100.000000,1,1,65,50,elevated_abuse,unknown,,challenge_or_rate_limit,0,0,0,35,15,4,5,6,0,0,0,0,36864,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2026-05-01T22:15:09.479402+00:00,2026-07-10T22:25:19.321862+00:00,5,5,Unique abusive IPv4 observed 36864 | Unique abuse ratio 100.000000% | Signals observed from 1 feeds
